"brave","शूरवीर, बहादुर, साहसी",
"brave","सामना करना, ललकारना",
"bravery","शूरता, बहादुरी, वीरता, साहस",
"brawl","लडाई, झगडा, गुलगपाडा",
"brawl","झगडना, गाली गलौज करना, गुलगपाडा करना",
"brawn","सूअर का मांस, खम,पुट्ठा",
"brawny","सबल, पुष्ट, गठीला, बलवान",
"bray","रेंकना, गधे का शब्द",
"bray","रेंकना, हींकना",
"brazen","पीतल का,निर्लज, बेशर्म",
"breach","दरार,उल्लंघन, टूट, भंजन, भंग,लडाई, मनमुटाव",
"breach","दरार करना, छेद करना, सेंध करना",
"bread","ब्रेड, रोटी,जीविका, रोजी",
"breadth","चौडाई, विस्तार, विस्तृत,पाट,आसार",
"break","टूट, दरार, खाली या टूटी जगह, अन्तर",
"break","तोडना, टुकडे टुकडे करना,बल तोडना, जोर घटाना, कम करना, नाश करना,भण्डा फोडना",
"breaker","तोडने वाला, चट्टानों से टक्कर खाने वाली लहर",
"breakfast","जलपान, नाश्ता, कलेवा,छोटी हाजिरी",
"breast","छाती, हृदय, सीना, अन्तःकरण",
"breath","श्वास, सांस, प्राण",
